RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
1,2,RIGHT,452,112600,112825,226,957,33.45,476.1,43.4,LEFT,25.46,112951,113039,89,110.5,33.15,536.7,43.5,LEFT,1.63,112041,112579,539,902.7,33.05,477.7,43.15
1,2,RIGHT,453,112951,113039,89,110.5,33.15,536.7,43.5,LEFT,2.12,113064,113328,265,39.8,33.7,536.1,43.85,RIGHT,25.46,112600,112825,226,957,33.45,476.1,43.4
1,2,RIGHT,454,113064,113328,265,39.8,33.7,536.1,43.85,RIGHT,1.3,113353,113450,98,83.3,33.3,531.6,43.55,RIGHT,2.12,112951,113039,89,110.5,33.15,536.7,43.5
1,2,RIGHT,455,113353,113450,98,83.3,33.3,531.6,43.55,RIGHT,18.46,113658,113865,208,683.4,31.85,478.7,42.45,LEFT,1.3,113064,113328,265,39.8,33.7,536.1,43.85
1,2,RIGHT,456,113658,113865,208,683.4,31.85,478.7,42.45,RIGHT,3.04,113906,114108,203,780.7,32.2,473.9,42.6,LEFT,18.46,113353,113450,98,83.3,33.3,531.6,43.55
1,2,RIGHT,457,113906,114108,203,780.7,32.2,473.9,42.6,RIGHT,3.22,114149,114304,156,885.2,32.9,481.6,43.1,LEFT,3.04,113658,113865,208,683.4,31.85,478.7,42.45
1,2,RIGHT,458,114149,114304,156,885.2,32.9,481.6,43.1,LEFT,0.51,114313,114496,184,868.4,32.8,482.6,43,LEFT,3.22,113906,114108,203,780.7,32.2,473.9,42.6
1,2,RIGHT,459,114313,114496,184,868.4,32.8,482.6,43,RIGHT,2.62,114531,114687,157,955.2,33.5,479.7,43.45,RIGHT,0.51,114149,114304,156,885.2,32.9,481.6,43.1
1,2,RIGHT,460,114531,114687,157,955.2,33.5,479.7,43.45,LEFT,11.18,114751,114861,111,591.2,31.6,486.5,42.3,LEFT,2.62,114313,114496,184,868.4,32.8,482.6,43
1,2,RIGHT,461,114751,114861,111,591.2,31.6,486.5,42.3,LEFT,1.05,114882,115052,171,557.9,31.6,488.6,42.3,RIGHT,11.18,114531,114687,157,955.2,33.5,479.7,43.45
1,2,RIGHT,462,114882,115052,171,557.9,31.6,488.6,42.3,RIGHT,2.39,115085,115161,77,633.3,31.7,479.7,42.3,RIGHT,1.05,114751,114861,111,591.2,31.6,486.5,42.3
1,2,RIGHT,463,115085,115161,77,633.3,31.7,479.7,42.3,RIGHT,0.8,115387,115703,317,657.6,31.75,470.6,42.45,LEFT,2.39,114882,115052,171,557.9,31.6,488.6,42.3
1,2,RIGHT,464,115387,115703,317,657.6,31.75,470.6,42.45,RIGHT,1.75,115723,115872,150,712.6,31.9,482.1,42.4,LEFT,0.8,115085,115161,77,633.3,31.7,479.7,42.3
1,2,RIGHT,465,115723,115872,150,712.6,31.9,482.1,42.4,LEFT,0.58,115885,116080,196,694,31.85,482.3,42.4,LEFT,1.75,115387,115703,317,657.6,31.75,470.6,42.45
1,2,RIGHT,466,115885,116080,196,694,31.85,482.3,42.4,RIGHT,1.5,116111,116281,171,741.9,32.05,478.1,42.5,RIGHT,0.58,115723,115872,150,712.6,31.9,482.1,42.4
1,2,RIGHT,467,116111,116281,171,741.9,32.05,478.1,42.5,RIGHT,2.14,116304,116515,212,810.8,32.35,474.9,42.7,LEFT,1.5,115885,116080,196,694,31.85,482.3,42.4
1,2,RIGHT,468,116304,116515,212,810.8,32.35,474.9,42.7,RIGHT,1.31,116532,116794,263,853.3,32.65,477.5,42.9,LEFT,2.14,116111,116281,171,741.9,32.05,478.1,42.5
1,2,RIGHT,469,116532,116794,263,853.3,32.65,477.5,42.9,LEFT,1.38,116815,117004,190,808.5,32.4,473.6,42.7,LEFT,1.31,116304,116515,212,810.8,32.35,474.9,42.7
1,2,RIGHT,470,116815,117004,190,808.5,32.4,473.6,42.7,LEFT,1.31,117025,117116,92,766.2,32.1,473.3,42.6,RIGHT,1.38,116532,116794,263,853.3,32.65,477.5,42.9
1,2,RIGHT,471,117025,117116,92,766.2,32.1,473.3,42.6,RIGHT,2.17,117342,117677,336,836.4,32.65,470.1,43.05,RIGHT,1.31,116815,117004,190,808.5,32.4,473.6,42.7
1,2,RIGHT,472,117342,117677,336,836.4,32.65,470.1,43.05,LEFT,1,117693,117850,158,804.2,32.35,476.3,42.7,LEFT,2.17,117025,117116,92,766.2,32.1,473.3,42.6
1,2,RIGHT,473,117693,117850,158,804.2,32.35,476.3,42.7,RIGHT,2.64,117874,118160,287,890.4,32.95,480.1,43.05,RIGHT,1,117342,117677,336,836.4,32.65,470.1,43.05
1,2,RIGHT,474,117874,118160,287,890.4,32.95,480.1,43.05,RIGHT,2.2,118194,118276,83,963.6,33.6,475.9,43.5,LEFT,2.64,117693,117850,158,804.2,32.35,476.3,42.7
1,2,RIGHT,475,118194,118276,83,963.6,33.6,475.9,43.5,LEFT,27.31,118406,118541,136,45.7,33.65,514.1,43.7,LEFT,2.2,117874,118160,287,890.4,32.95,480.1,43.05
